loyalty_number,country,province,city,postal_code,gender,education,salary,marital_status,loyalty_card,clv,enrollment_type,enrollment_year,enrollment_month,cancellation_year,cancellation_month,total_flights,total_distance,total_points_accumulated,total_points_redeemed,total_redeemed_dollars,active_months,first_activity,last_activity,recency_months,avg_flights_per_month,points_redemption_ratio,distance_per_flight,official_churn,behavioral_churn,churn,salary_imputed,tenure_months,cluster,customer_segment
275637,Canada,British Columbia,Whistler,V6T 1Y8,Male,Bachelor,78881.0,Divorced,Aurora,11971.98,Standard,2015,12,,,41,67709,67709.0,933,168,24,2017-01-01,2018-12-01,0.0,1.7083333333333333,0.0137795566320577,1651.439024390244,0,0,0,78881.0,36,3,Loyal Customers
148487,Canada,British Columbia,West Vancouver,V6V 8Z3,Male,Master,106899.0,Married,Aurora,11981.98,Standard,2015,8,,,48,69143,69143.0,582,105,24,2017-01-01,2018-12-01,0.0,2.0,0.0084173379807066,1440.4791666666667,0,0,0,106899.0,40,3,Loyal Customers
581531,Canada,British Columbia,Dawson Creek,U5I 4F1,Male,Master,106899.0,Married,Aurora,11981.98,Standard,2014,7,,,29,38087,38087.0,1138,205,24,2017-01-01,2018-12-01,0.0,1.2083333333333333,0.0298789613253866,1313.344827586207,0,0,0,106899.0,53,3,Loyal Customers
585495,Canada,Quebec,Montreal,H2T 2J6,Female,Master,106899.0,Married,Aurora,11981.98,Standard,2014,5,2015.0,1.0,0,0,0.0,0,0,24,2017-01-01,2018-12-01,0.0,0.0,0.0,,1,0,1,106899.0,55,1,At-Risk Customers
685631,Canada,Quebec,Hull,J8Y 3Z5,Male,Master,106899.0,Married,Aurora,11981.98,Standard,2016,8,2017.0,4.0,10,14871,14871.0,0,0,24,2017-01-01,2018-12-01,0.0,0.4166666666666667,0.0,1487.1,1,0,1,106899.0,28,1,At-Risk Customers
711285,Canada,Ontario,London,M5B 3E4,Male,Master,106899.0,Married,Aurora,11981.98,Standard,2014,5,2016.0,12.0,0,0,0.0,0,0,24,2017-01-01,2018-12-01,0.0,0.0,0.0,,1,0,1,106899.0,55,1,At-Risk Customers
863223,Canada,British Columbia,Victoria,V10 6T5,Female,Master,106899.0,Married,Aurora,11981.98,Standard,2015,1,,,44,69483,69483.0,991,178,24,2017-01-01,2018-12-01,0.0,1.8333333333333333,0.0142624814702876,1579.159090909091,0,0,0,106899.0,47,3,Loyal Customers
988552,Canada,Manitoba,Winnipeg,R3R 3T4,Female,Master,106899.0,Married,Aurora,11981.98,Standard,2014,6,2015.0,2.0,0,0,0.0,0,0,24,2017-01-01,2018-12-01,0.0,0.0,0.0,,1,0,1,106899.0,54,1,At-Risk Customers
519742,Canada,Alberta,Edmonton,T9G 1W3,Female,Bachelor,63368.0,Married,Aurora,11982.42,Standard,2016,11,,,49,71828,71828.0,0,0,24,2017-01-01,2018-12-01,0.0,2.0416666666666665,0.0,1465.8775510204082,0,0,0,63368.0,25,3,Loyal Customers
526481,Canada,Alberta,Peace River,T9O 2W2,Female,Bachelor,95979.0,Married,Aurora,11986.59,Standard,2015,6,,,24,41619,41619.0,2052,369,24,2017-01-01,2018-12-01,0.0,1.0,0.0493044042384487,1734.125,0,0,0,95979.0,42,3,Loyal Customers
517538,Canada,Ontario,Ottawa,K1F 2R2,Male,College,,Single,Aurora,12010.94,Standard,2015,4,,,49,68650,68650.0,936,168,24,2017-01-01,2018-12-01,0.0,2.0416666666666665,0.0136343772760378,1401.0204081632653,0,0,0,73455.0,44,3,Loyal Customers
707762,Canada,Quebec,Montreal,H2T 9K8,Male,High School or Below,72796.0,Married,Aurora,12022.39,Standard,2018,6,,,13,14781,14781.0,541,97,24,2017-01-01,2018-12-01,0.0,0.5416666666666666,0.0366010418780867,1137.0,0,0,0,72796.0,6,1,At-Risk Customers
261125,Canada,Saskatchewan,Regina,S1J 3C5,Male,High School or Below,79097.0,Married,Aurora,12023.75,Standard,2014,5,,,34,57105,57105.0,0,0,24,2017-01-01,2018-12-01,0.0,1.4166666666666667,0.0,1679.5588235294117,0,0,0,79097.0,55,3,Loyal Customers
108666,Canada,British Columbia,Vancouver,V5R 1W3,Female,Bachelor,64417.0,Single,Aurora,12036.62,Standard,2015,10,,,26,40864,40864.0,2005,361,24,2017-01-01,2018-12-01,0.0,1.0833333333333333,0.0490651918559122,1571.6923076923076,0,0,0,64417.0,38,3,Loyal Customers
560149,Canada,British Columbia,Vancouver,V1E 4R6,Male,Bachelor,64417.0,Single,Aurora,12036.62,Standard,2016,9,,,39,50460,50460.0,0,0,24,2017-01-01,2018-12-01,0.0,1.625,0.0,1293.8461538461538,0,0,0,64417.0,27,3,Loyal Customers
624487,Canada,Ontario,Toronto,P1J 8T7,Male,Bachelor,64417.0,Single,Aurora,12036.62,Standard,2013,7,,,37,52941,52941.0,390,70,24,2017-01-01,2018-12-01,0.0,1.5416666666666667,0.007366691222304,1430.837837837838,0,0,0,64417.0,65,3,Loyal Customers
657980,Canada,British Columbia,Vancouver,V1E 4R6,Male,Bachelor,64417.0,Single,Aurora,12036.62,Standard,2015,3,2015.0,8.0,0,0,0.0,0,0,24,2017-01-01,2018-12-01,0.0,0.0,0.0,,1,0,1,64417.0,45,1,At-Risk Customers
884875,Canada,Quebec,Tremblant,H5Y 2S9,Female,Bachelor,72742.0,Married,Aurora,12045.67,Standard,2013,1,,,33,40770,40770.0,521,94,24,2017-01-01,2018-12-01,0.0,1.375,0.0127790041697326,1235.4545454545455,0,0,0,72742.0,71,3,Loyal Customers
635026,Canada,Ontario,London,M5B 3E4,Female,Bachelor,63506.0,Divorced,Aurora,12052.89,Standard,2016,5,2017.0,1.0,0,0,0.0,0,0,24,2017-01-01,2018-12-01,0.0,0.0,0.0,,1,0,1,63506.0,31,1,At-Risk Customers
199603,Canada,Quebec,Tremblant,H5Y 2S9,Male,Bachelor,50507.0,Married,Aurora,12052.98,Standard,2016,7,,,33,58159,58159.0,2019,363,24,2017-01-01,2018-12-01,0.0,1.375,0.0347151773586203,1762.3939393939395,0,0,0,50507.0,29,3,Loyal Customers
444652,Canada,Alberta,Calgary,T3E 2V9,Male,College,,Single,Aurora,12067.46,Standard,2017,8,,,25,33174,33174.0,417,75,24,2017-01-01,2018-12-01,0.0,1.0416666666666667,0.0125700850063302,1326.96,0,0,0,73455.0,16,1,At-Risk Customers
698510,Canada,Ontario,Sudbury,M5V 1G5,Female,Bachelor,59000.0,Married,Aurora,12148.94,Standard,2015,2,,,32,54589,54589.0,351,63,24,2017-01-01,2018-12-01,0.0,1.3333333333333333,0.0064298668229863,1705.90625,0,0,0,59000.0,46,3,Loyal Customers
470450,Canada,Nova Scotia,Halifax,B3C 2M8,Male,Bachelor,73945.0,Single,Aurora,12157.33,Standard,2013,1,2015.0,5.0,0,0,0.0,0,0,24,2017-01-01,2018-12-01,0.0,0.0,0.0,,1,0,1,73945.0,71,1,At-Risk Customers
565602,Canada,Newfoundland,St. John's,A1C 6H9,Male,College,,Single,Aurora,12168.64,Standard,2015,1,,,20,28453,28453.0,419,75,24,2017-01-01,2018-12-01,0.0,0.8333333333333334,0.0147260394334516,1422.65,0,0,0,73455.0,47,1,At-Risk Customers
891604,Canada,Quebec,Quebec City,G1B 3L5,Female,College,,Single,Aurora,12168.64,Standard,2016,2,,,38,59468,59468.0,2266,408,24,2017-01-01,2018-12-01,0.0,1.5833333333333333,0.0381045268043317,1564.9473684210527,0,0,0,73455.0,34,3,Loyal Customers
356828,Canada,Newfoundland,St. John's,A1C 6H9,Male,Master,85959.0,Divorced,Aurora,12168.74,Standard,2016,7,,,50,68267,68267.0,1729,311,24,2017-01-01,2018-12-01,0.0,2.083333333333333,0.0253270247703868,1365.34,0,0,0,85959.0,29,3,Loyal Customers
478890,Canada,British Columbia,West Vancouver,V6V 8Z3,Male,Master,85959.0,Divorced,Aurora,12168.74,Standard,2014,6,,,39,64736,64736.0,933,168,24,2017-01-01,2018-12-01,0.0,1.625,0.0144123826000988,1659.8974358974358,0,0,0,85959.0,54,3,Loyal Customers
930774,Canada,Ontario,Ottawa,K1F 2R2,Female,Master,85959.0,Divorced,Aurora,12168.74,Standard,2018,1,,,21,24108,24108.0,510,92,24,2017-01-01,2018-12-01,0.0,0.875,0.0211548033847685,1148.0,0,0,0,85959.0,11,1,At-Risk Customers
789892,Canada,Ontario,Toronto,M8Y 4K8,Male,Bachelor,70541.0,Married,Aurora,12174.59,Standard,2015,1,,,37,50309,50309.0,1507,271,24,2017-01-01,2018-12-01,0.0,1.5416666666666667,0.0299548788487149,1359.7027027027027,0,0,0,70541.0,47,3,Loyal Customers
856348,Canada,British Columbia,Dawson Creek,U5I 4F1,Female,Bachelor,70541.0,Married,Aurora,12174.59,Standard,2014,4,,,65,89902,89902.0,0,0,24,2017-01-01,2018-12-01,0.0,2.708333333333333,0.0,1383.1076923076923,0,0,0,70541.0,56,3,Loyal Customers
932623,Canada,British Columbia,Vancouver,V1E 4R6,Female,Bachelor,96435.0,Married,Aurora,12174.59,Standard,2014,11,,,58,87588,87588.0,609,110,24,2017-01-01,2018-12-01,0.0,2.4166666666666665,0.0069530072612686,1510.1379310344828,0,0,0,96435.0,49,3,Loyal Customers
436041,Canada,Alberta,Banff,T4V 1D4,Male,Bachelor,63550.0,Married,Aurora,12231.88,Standard,2017,10,2018.0,6.0,16,25030,25030.0,1223,220,24,2017-01-01,2018-12-01,0.0,0.6666666666666666,0.0488613663603675,1564.375,1,0,1,63550.0,14,1,At-Risk Customers
372111,Canada,British Columbia,Victoria,V10 6T5,Male,College,,Single,Aurora,12255.12,Standard,2016,7,,,37,57150,57150.0,917,165,24,2017-01-01,2018-12-01,0.0,1.5416666666666667,0.0160454943132108,1544.5945945945946,0,0,0,73455.0,29,3,Loyal Customers
278464,Canada,Ontario,Sudbury,M5V 1G5,Female,College,,Single,Aurora,12263.11,Standard,2012,12,,,0,0,0.0,0,0,24,2017-01-01,2018-12-01,0.0,0.0,0.0,,0,0,0,73455.0,72,1,At-Risk Customers
878518,Canada,British Columbia,Vancouver,V6E 3D9,Female,Bachelor,58025.0,Divorced,Aurora,12265.6,Standard,2018,9,,,2,3016,3016.0,0,0,24,2017-01-01,2018-12-01,0.0,0.0833333333333333,0.0,1508.0,0,0,0,58025.0,3,1,At-Risk Customers
872752,Canada,Alberta,Calgary,T3E 2V9,Male,Bachelor,70056.0,Single,Aurora,12275.34,Standard,2018,5,,,14,21626,21626.0,0,0,24,2017-01-01,2018-12-01,0.0,0.5833333333333334,0.0,1544.7142857142858,0,0,0,70056.0,7,1,At-Risk Customers
432941,Canada,Ontario,Toronto,M2M 7K8,Female,Bachelor,96550.0,Married,Aurora,12280.77,Standard,2014,11,2017.0,5.0,3,5592,5592.0,553,100,24,2017-01-01,2018-12-01,0.0,0.125,0.0988912732474964,1864.0,1,0,1,96550.0,49,1,At-Risk Customers
607997,Canada,Nova Scotia,Halifax,B3J 9S2,Female,Bachelor,96550.0,Married,Aurora,12280.77,Standard,2017,4,,,35,59731,59731.0,548,99,24,2017-01-01,2018-12-01,0.0,1.4583333333333333,0.0091744655204165,1706.6,0,0,0,96550.0,20,3,Loyal Customers
720131,Canada,British Columbia,Whistler,V6T 1Y8,Female,Bachelor,96550.0,Married,Aurora,12280.77,Standard,2018,11,,,2,3456,3456.0,0,0,24,2017-01-01,2018-12-01,0.0,0.0833333333333333,0.0,1728.0,0,0,0,96550.0,1,1,At-Risk Customers
913153,Canada,British Columbia,Vancouver,V6E 3D9,Male,Bachelor,96550.0,Married,Aurora,12280.77,Standard,2018,8,,,1,1165,1165.0,0,0,24,2017-01-01,2018-12-01,0.0,0.0416666666666666,0.0,1165.0,0,0,0,96550.0,4,1,At-Risk Customers
263592,Canada,British Columbia,Victoria,V10 6T5,Male,Bachelor,72294.0,Married,Aurora,12296.5,Standard,2016,8,,,38,63553,63553.0,454,82,24,2017-01-01,2018-12-01,0.0,1.5833333333333333,0.0071436438877787,1672.4473684210527,0,0,0,72294.0,28,3,Loyal Customers
472719,Canada,British Columbia,West Vancouver,V6V 8Z3,Male,Bachelor,86485.0,Married,Aurora,12300.01,Standard,2015,10,,,21,36160,36160.0,901,162,24,2017-01-01,2018-12-01,0.0,0.875,0.02491703539823,1721.904761904762,0,0,0,86485.0,38,1,At-Risk Customers
869276,Canada,Quebec,Montreal,H2T 2J6,Female,Bachelor,86485.0,Married,Aurora,12300.01,Standard,2012,12,,,76,106386,106386.0,1840,332,24,2017-01-01,2018-12-01,0.0,3.1666666666666665,0.0172955088075498,1399.8157894736842,0,0,0,86485.0,72,3,Loyal Customers
924630,Canada,Alberta,Edmonton,T3G 6Y6,Male,Bachelor,63970.0,Married,Aurora,12302.76,Standard,2015,5,,,33,45727,45727.0,1012,182,24,2017-01-01,2018-12-01,0.0,1.375,0.0221313447197498,1385.6666666666667,0,0,0,63970.0,43,3,Loyal Customers
786255,Canada,Quebec,Montreal,H2T 9K8,Female,College,,Single,Aurora,12313.16,Standard,2014,8,,,38,43352,43352.0,546,98,24,2017-01-01,2018-12-01,0.0,1.5833333333333333,0.0125945746447684,1140.842105263158,0,0,0,73455.0,52,3,Loyal Customers
857771,Canada,Quebec,Montreal,H2Y 4R4,Female,Bachelor,81973.0,Married,Aurora,12315.09,Standard,2016,8,2017.0,4.0,4,6830,6830.0,0,0,24,2017-01-01,2018-12-01,0.0,0.1666666666666666,0.0,1707.5,1,0,1,81973.0,28,1,At-Risk Customers
803177,Canada,Quebec,Montreal,H2T 9K8,Male,High School or Below,74858.0,Single,Aurora,12321.84,Standard,2018,9,,,8,17701,17701.0,0,0,24,2017-01-01,2018-12-01,0.0,0.3333333333333333,0.0,2212.625,0,0,0,74858.0,3,1,At-Risk Customers
717891,Canada,British Columbia,Vancouver,V5R 1W3,Female,College,,Single,Aurora,12324.27,Standard,2016,4,,,42,61256,61256.0,716,129,24,2017-01-01,2018-12-01,0.0,1.75,0.0116886509076661,1458.4761904761904,0,0,0,73455.0,32,3,Loyal Customers
946070,Canada,Quebec,Montreal,H4G 3T4,Male,Bachelor,81115.0,Divorced,Aurora,12349.7,Standard,2014,5,,,50,77290,77290.0,429,77,24,2017-01-01,2018-12-01,0.0,2.083333333333333,0.0055505240005175,1545.8,0,0,0,81115.0,55,3,Loyal Customers
580554,Canada,British Columbia,Dawson Creek,U5I 4F1,Female,Bachelor,71941.0,Married,Aurora,12350.06,Standard,2016,12,,,44,76885,76885.0,2021,364,24,2017-01-01,2018-12-01,0.0,1.8333333333333333,0.0262860115757299,1747.3863636363635,0,0,0,71941.0,24,3,Loyal Customers
891727,Canada,Ontario,Kingston,M9K 2P4,Male,College,,Single,Aurora,12357.12,Standard,2016,5,,,43,66687,66687.0,469,84,24,2017-01-01,2018-12-01,0.0,1.7916666666666667,0.0070328549792313,1550.860465116279,0,0,0,73455.0,31,3,Loyal Customers
973846,Canada,British Columbia,Kelowna,V09 2E9,Male,Bachelor,47116.0,Single,Nova,16172.94,2018 Promotion,2018,2,,,55,82691,124036.5,1108,199,11,2018-02-01,2018-12-01,0.0,5.0,0.0089328544420392,1503.4727272727273,0,0,0,47116.0,10,0,Frequent Travelers
354547,Canada,British Columbia,Vancouver,V5R 1W3,Male,College,,Married,Aurora,12362.09,Standard,2012,8,,,45,67023,67023.0,1714,308,24,2017-01-01,2018-12-01,0.0,1.875,0.0255733106545514,1489.4,0,0,0,73455.0,76,3,Loyal Customers
941683,Canada,Quebec,Tremblant,H5Y 2S9,Female,Bachelor,61617.0,Single,Aurora,12383.53,Standard,2014,3,,,39,60509,60509.0,442,80,24,2017-01-01,2018-12-01,0.0,1.625,0.007304698474607,1551.5128205128206,0,0,0,61617.0,57,3,Loyal Customers
412429,Canada,Alberta,Edmonton,T9G 1W3,Male,High School or Below,51302.0,Married,Aurora,12427.39,Standard,2015,8,,,22,30421,30421.0,580,104,24,2017-01-01,2018-12-01,0.0,0.9166666666666666,0.0190657769304099,1382.7727272727273,0,0,0,51302.0,40,1,At-Risk Customers
912252,Canada,Ontario,Ottawa,K1F 2R2,Male,Bachelor,56496.0,Married,Aurora,12465.92,Standard,2013,7,,,35,59759,59759.0,324,58,24,2017-01-01,2018-12-01,0.0,1.4583333333333333,0.0054217774728492,1707.4,0,0,0,56496.0,65,3,Loyal Customers
343884,Canada,Quebec,Tremblant,H5Y 2S9,Female,College,,Single,Aurora,12515.18,Standard,2018,10,,,0,0,0.0,0,0,24,2017-01-01,2018-12-01,0.0,0.0,0.0,,0,0,0,73455.0,2,1,At-Risk Customers
628475,Canada,New Brunswick,Moncton,E1A 2A7,Male,College,,Single,Aurora,12515.18,Standard,2015,11,,,49,68036,68036.0,1609,290,24,2017-01-01,2018-12-01,0.0,2.0416666666666665,0.0236492445176083,1388.4897959183672,0,0,0,73455.0,37,3,Loyal Customers
941545,Canada,British Columbia,Vancouver,V6E 3D9,Female,Bachelor,66001.0,Married,Nova,16547.64,2018 Promotion,2018,2,2018.0,10.0,27,45099,67648.5,973,175,11,2018-02-01,2018-12-01,0.0,2.4545454545454546,0.0143831718367739,1670.3333333333333,1,0,1,66001.0,10,0,Frequent Travelers
733728,Canada,Quebec,Montreal,H2Y 2W2,Female,Bachelor,56917.0,Married,Aurora,12519.8,Standard,2018,6,,,44,65448,65448.0,595,107,24,2017-01-01,2018-12-01,0.0,1.8333333333333333,0.0090911868964674,1487.4545454545455,0,0,0,56917.0,6,3,Loyal Customers
733096,Canada,British Columbia,Whistler,V6T 1Y8,Female,Bachelor,60450.0,Married,Aurora,12521.42,Standard,2012,8,,,32,43916,43916.0,1371,247,24,2017-01-01,2018-12-01,0.0,1.3333333333333333,0.0312186902267966,1372.375,0,0,0,60450.0,76,3,Loyal Customers
776453,Canada,Ontario,Trenton,K8V 4B2,Female,Bachelor,55950.0,Divorced,Aurora,12547.43,Standard,2014,11,,,27,41715,41715.0,1049,189,24,2017-01-01,2018-12-01,0.0,1.125,0.025146829677574,1545.0,0,0,0,55950.0,49,3,Loyal Customers
761613,Canada,Newfoundland,St. John's,A1C 6H9,Male,Doctor,48742.0,Married,Aurora,12552.65,Standard,2014,12,,,53,65586,65586.0,1495,269,24,2017-01-01,2018-12-01,0.0,2.208333333333333,0.0227944988259689,1237.4716981132076,0,0,0,48742.0,48,3,Loyal Customers
932244,Canada,Saskatchewan,Regina,S1J 3C5,Male,Bachelor,92652.0,Married,Aurora,12584.01,Standard,2018,8,,,6,12816,12816.0,0,0,24,2017-01-01,2018-12-01,0.0,0.25,0.0,2136.0,0,0,0,92652.0,4,1,At-Risk Customers
630711,Canada,New Brunswick,Fredericton,E3B 2H2,Female,Bachelor,77696.0,Married,Aurora,12590.94,Standard,2014,5,,,30,55539,55539.0,356,64,24,2017-01-01,2018-12-01,0.0,1.25,0.0064099101532256,1851.3,0,0,0,77696.0,55,3,Loyal Customers
589101,Canada,Ontario,Toronto,M2M 7K8,Male,Bachelor,77161.0,Divorced,Aurora,12622.83,Standard,2012,11,,,22,28955,28955.0,332,60,24,2017-01-01,2018-12-01,0.0,0.9166666666666666,0.0114660680366085,1316.1363636363635,0,0,0,77161.0,73,3,Loyal Customers
782804,Canada,Ontario,Toronto,P1W 1K4,Male,High School or Below,44112.0,Divorced,Aurora,12624.96,Standard,2018,11,,,0,0,0.0,0,0,24,2017-01-01,2018-12-01,0.0,0.0,0.0,,0,0,0,44112.0,1,1,At-Risk Customers
980338,Canada,Manitoba,Winnipeg,R3R 3T4,Male,Bachelor,51041.0,Married,Aurora,12655.53,Standard,2016,6,,,42,60303,60303.0,609,110,24,2017-01-01,2018-12-01,0.0,1.75,0.0100990000497487,1435.7857142857142,0,0,0,51041.0,30,3,Loyal Customers
828731,Canada,British Columbia,Vancouver,V6E 3Z3,Male,Bachelor,52204.0,Married,Aurora,12663.6,Standard,2013,7,,,39,61932,61932.0,582,105,24,2017-01-01,2018-12-01,0.0,1.625,0.0093974036039527,1588.0,0,0,0,52204.0,65,3,Loyal Customers
456367,Canada,Newfoundland,St. John's,A1C 6H9,Male,Bachelor,84672.0,Married,Aurora,12663.99,Standard,2014,4,,,22,31686,31686.0,842,151,24,2017-01-01,2018-12-01,0.0,0.9166666666666666,0.0265732500157798,1440.2727272727273,0,0,0,84672.0,56,3,Loyal Customers
242304,Canada,British Columbia,Dawson Creek,U5I 4F1,Male,Bachelor,86937.0,Single,Aurora,12682.25,Standard,2013,5,,,41,51083,51083.0,0,0,24,2017-01-01,2018-12-01,0.0,1.7083333333333333,0.0,1245.9268292682927,0,0,0,86937.0,67,3,Loyal Customers
929913,Canada,Ontario,Trenton,K8V 4B2,Female,Bachelor,78679.0,Single,Aurora,12687.15,Standard,2016,11,,,36,42489,42489.0,1046,188,24,2017-01-01,2018-12-01,0.0,1.5,0.0246181364588481,1180.25,0,0,0,78679.0,25,3,Loyal Customers
709238,Canada,British Columbia,Vancouver,V6E 3D9,Male,College,,Single,Aurora,12689.43,Standard,2014,1,,,35,51012,51012.0,1118,201,24,2017-01-01,2018-12-01,0.0,1.4583333333333333,0.0219164118246687,1457.4857142857145,0,0,0,73455.0,59,3,Loyal Customers
606214,Canada,Ontario,Sudbury,M5V 1G5,Female,Bachelor,57273.0,Married,Aurora,12723.15,Standard,2013,6,,,34,49041,49041.0,2173,392,24,2017-01-01,2018-12-01,0.0,1.4166666666666667,0.0443098631757101,1442.3823529411766,0,0,0,57273.0,66,3,Loyal Customers
295327,Canada,British Columbia,Vancouver,V6E 3Z3,Male,Bachelor,61813.0,Married,Aurora,12731.95,Standard,2012,10,,,52,75270,75270.0,462,83,24,2017-01-01,2018-12-01,0.0,2.1666666666666665,0.0061379035472299,1447.5,0,0,0,61813.0,74,3,Loyal Customers
419748,Canada,British Columbia,Vancouver,V6E 3D9,Male,Bachelor,61813.0,Married,Aurora,12731.95,Standard,2012,12,,,39,55254,55254.0,361,65,24,2017-01-01,2018-12-01,0.0,1.625,0.0065334636406414,1416.7692307692307,0,0,0,61813.0,72,3,Loyal Customers
540380,Canada,Quebec,Montreal,H2T 2J6,Female,Bachelor,61813.0,Married,Aurora,12731.95,Standard,2018,6,,,11,10695,10695.0,469,84,24,2017-01-01,2018-12-01,0.0,0.4583333333333333,0.0438522674146797,972.2727272727273,0,0,0,61813.0,6,1,At-Risk Customers
851981,Canada,British Columbia,Victoria,V10 6T5,Female,Bachelor,61813.0,Married,Aurora,12731.95,Standard,2014,6,,,35,50135,50135.0,1058,190,24,2017-01-01,2018-12-01,0.0,1.4583333333333333,0.0211030218410292,1432.428571428571,0,0,0,61813.0,54,3,Loyal Customers
948693,Canada,Quebec,Montreal,H2T 2J6,Male,Bachelor,61813.0,Married,Aurora,12731.95,Standard,2016,1,,,37,50452,50452.0,1376,247,24,2017-01-01,2018-12-01,0.0,1.5416666666666667,0.0272734480298105,1363.5675675675675,0,0,0,61813.0,35,3,Loyal Customers
247391,Canada,Ontario,Toronto,P1W 1K4,Female,Bachelor,50217.0,Single,Aurora,12734.21,Standard,2017,12,2018.0,8.0,6,12328,12328.0,0,0,24,2017-01-01,2018-12-01,0.0,0.25,0.0,2054.6666666666665,1,0,1,50217.0,12,1,At-Risk Customers
937228,Canada,British Columbia,Vancouver,V5R 1W3,Female,Bachelor,50217.0,Single,Aurora,12734.21,Standard,2013,8,,,43,72833,72833.0,1041,187,24,2017-01-01,2018-12-01,0.0,1.7916666666666667,0.0142929715925473,1693.7906976744189,0,0,0,50217.0,64,3,Loyal Customers
667634,Canada,Quebec,Montreal,H4G 3T4,Male,Bachelor,85364.0,Married,Aurora,12741.85,Standard,2015,6,,,33,45979,45979.0,1021,184,24,2017-01-01,2018-12-01,0.0,1.375,0.0222057895995998,1393.3030303030305,0,0,0,85364.0,42,3,Loyal Customers
840059,Canada,Quebec,Hull,J8Y 3Z5,Male,Bachelor,85364.0,Married,Aurora,12741.85,Standard,2016,2,,,35,53444,53444.0,2394,431,24,2017-01-01,2018-12-01,0.0,1.4583333333333333,0.0447945513060399,1526.9714285714283,0,0,0,85364.0,34,3,Loyal Customers
884522,Canada,Ontario,Thunder Bay,K8T 5M5,Female,Bachelor,85364.0,Married,Aurora,12741.85,Standard,2013,8,,,28,43596,43596.0,1481,266,24,2017-01-01,2018-12-01,0.0,1.1666666666666667,0.0339710065143591,1557.0,0,0,0,85364.0,64,3,Loyal Customers
950107,Canada,British Columbia,Dawson Creek,U5I 4F1,Male,Bachelor,82761.0,Married,Nova,16973.74,2018 Promotion,2018,3,,,32,52156,78234.0,1161,209,11,2018-02-01,2018-12-01,0.0,2.909090909090909,0.0148400950993174,1629.875,0,0,0,82761.0,9,0,Frequent Travelers
259110,Canada,British Columbia,Vancouver,V1E 4R6,Female,College,,Single,Aurora,12767.23,Standard,2014,10,,,44,68398,68398.0,941,169,24,2017-01-01,2018-12-01,0.0,1.8333333333333333,0.0137577122138074,1554.5,0,0,0,73455.0,50,3,Loyal Customers
470671,Canada,Ontario,Trenton,K8V 4B2,Male,College,,Single,Aurora,12779.9,Standard,2016,2,,,31,53381,53381.0,946,170,24,2017-01-01,2018-12-01,0.0,1.2916666666666667,0.0177216612652441,1721.967741935484,0,0,0,73455.0,34,3,Loyal Customers
189775,Canada,Ontario,Toronto,P1J 8T7,Male,College,,Single,Aurora,12786.67,Standard,2014,11,,,52,62411,62411.0,1065,192,24,2017-01-01,2018-12-01,0.0,2.1666666666666665,0.0170642995625771,1200.2115384615386,0,0,0,73455.0,49,3,Loyal Customers
646189,Canada,British Columbia,Vancouver,V6E 3D9,Male,College,,Married,Aurora,12807.09,Standard,2015,3,,,32,55217,55217.0,396,71,24,2017-01-01,2018-12-01,0.0,1.3333333333333333,0.0071717043664088,1725.53125,0,0,0,73455.0,45,3,Loyal Customers
253466,Canada,Ontario,Toronto,P1L 8X8,Male,College,,Married,Aurora,12836.01,Standard,2017,11,,,19,21990,21990.0,1032,186,24,2017-01-01,2018-12-01,0.0,0.7916666666666666,0.0469304229195088,1157.3684210526317,0,0,0,73455.0,13,1,At-Risk Customers
283807,Canada,British Columbia,Victoria,V10 6T5,Female,Bachelor,100113.0,Married,Aurora,12846.45,Standard,2012,8,,,33,53692,53692.0,0,0,24,2017-01-01,2018-12-01,0.0,1.375,0.0,1627.030303030303,0,0,0,100113.0,76,3,Loyal Customers
312630,Canada,British Columbia,West Vancouver,V6V 8Z3,Male,College,,Single,Aurora,12866.89,Standard,2016,3,,,25,42353,42353.0,531,96,24,2017-01-01,2018-12-01,0.0,1.0416666666666667,0.0125374825868297,1694.12,0,0,0,73455.0,33,3,Loyal Customers
918017,Canada,British Columbia,Vancouver,V6E 3D9,Male,Master,121648.0,Single,Aurora,12875.6,Standard,2018,1,2018.0,9.0,12,19512,19512.0,0,0,24,2017-01-01,2018-12-01,0.0,0.5,0.0,1626.0,1,0,1,121648.0,11,1,At-Risk Customers
